Information_Score,Phrase,Newspaper
-0.0001898054812335,media,University of Hawaii Manoa
0.0002602920264136,media,Suffolk University
-0.0003455940524489,media,University of Utah
-0.0009026542682145,media,Pennsylvania State University
-0.0004014765631651,media,University of Notre Dame
-0.0002347161917621,media,University of California Santa Cruz
5.453552421793647e-05,media,Creighton University
-0.0002745734529177,media,East Carolina University
-0.0002966152601177,media,"University of Nebraska, Lincoln"
-0.0001170289504498,media,University of North Florida
-0.0003359758890578,media,Georgetown University
-2.6125230177981864e-05,media,San Francisco State University
0.0022244667430458,media,Tulane University
-4.945881141945904e-05,media,Texas Christian University
0.0005502799789287,media,Eastern Illinois University
-8.63152044687487e-05,media,University of Massachusetts Boston
0.0016387993838151,media,Oregon State University
-0.0001613328539137,media,Santa Clara University
-0.0001221692857048,media,New York University
0.0002457096054097,media,SUNY Stony Brook
-0.0002342489691403,media,University of Chicago
-0.0004712917669879,media,University of Illinois Urbana Champaign
0.0001798735791381,media,University of California Irvine
-9.658152548558694e-05,media,Hofstra University
-2.2744541244313e-05,media,Florida Gulf Coast University
-0.0005290187765866,media,"University of Wisconsin, Madison"
0.0303959075159013,media,Northern Illinois University
-8.742384988395018e-05,media,University of Texas San Antonio
-7.400673213259483e-05,media,Marquette University
-8.611593855394071e-05,media,University of Miami
-0.0001383431522715,media,University of Texas Arlington
-0.0002412661503528,media,University of California Davis
-9.27980136277355e-08,media,SUNY Oneonta
-0.0002834557648686,media,Purdue University
-0.0001113528998775,media,University of Rochester
-7.621828230289743e-05,media,St. Louis University
-9.375385132529816e-05,media,Boston College
7.125633400896771e-05,media,DePaul University
-0.0001267061248149,media,San Diego State University
-0.0002489141145013,media,Oklahoma State University
-2.084342808535353e-05,media,CSU Fresno
-0.0003034362968563,media,University of California Santa Barbara
-6.067026494235837e-05,media,St. Edward's University
9.60624370974018e-05,media,University of New Hampshire
0.0015130893068657,media,Louisiana College
-0.0001529739794798,media,Washington State University
-1.4497526685884628e-05,media,Missouri State University
-0.0001749865549263,media,Virginia Commonwealth University
-0.0001529827332432,media,Columbia College Chicago
5.428454665184403e-05,media,University of Southern Indiana
-0.0001121326497536,media,West Virginia University
0.0001865589617642,media,John Carroll University
-0.000608212041152,media,University of Washington
-0.0001609081413717,media,University of Kansas
0.0028738408126853,media,University of Oklahoma
-0.0004975114800947,media,University of Minnesota Twin Cities
1.798128390117552e-05,media,University of Colorado Boulder
-0.0002965083410367,media,Stanford University
-4.30256991362088e-05,media,Occidental College
-0.0004275136836809,media,"University of Tennessee, Knoxville"
-0.0002843654387924,media,James Madison University
-0.0001559105958902,media,CSU Sacramento
-0.0001267636150188,media,Florida International University
-0.0001358020812766,media,University of Texas Austin
-0.0004196662435922,media,University of Massachusetts Amherst
-4.6399006813867755e-08,media,Hobart and William Smith Colleges
-6.728461664554329e-05,media,University of California San Diego
-2.932882174416129e-05,media,Eastern Washington University
-2.373327165378089e-05,media,Seattle University
-5.770637024186439e-05,media,CSU Chico
-9.958268067302556e-06,media,Capital University
-0.0004713349753176,media,University of Pittsburgh
-0.0003616447539329,media,University of Michigan
5.440831590042054e-05,media,Montana State University Bozeman
-7.52349011438188e-05,media,Ithaca College
0.0020697887980821,media,University of Connecticut
0.0001549455870501,media,University of Iowa
-4.486902815993528e-05,media,DePauw University
1.0000732058559075e-05,media,Los Angeles Valley College
0.0042552401575011,media,Rowan University
-0.000218434202822,media,CSU Fullerton
-2.342475479521736e-05,media,University of North Carolina Greensboro
-3.5160345956332576e-06,media,Muhlenberg College
7.723025091982691e-06,media,Florida Atlantic University
-2.412661503528602e-05,media,New Jersey Institute of Technology
-0.0001054605638134,media,Texas A & M University
0.0005001470262088,media,Quinnipiac University
-7.340861155580696e-05,media,Macalester College
-2.901686266912163e-05,media,Gannon University
0.0002055367220911,media,Simpson College
-1.6826554329697092e-05,media,Ohio University
3.212434850988953e-06,media,University of North Alabama
-8.679367963601762e-05,media,Claremont Colleges - Claremont McKenna
-3.2563095705415394e-05,media,Moorpark College
0.000176392210244,media,University of North Carolina Charlotte
0.0031825031088332,media,Northeastern University
3.861184553422606e-05,media,Bates College
1.1407738069197416e-05,media,Marshall University
0.0033776993761846,media,University of Oregon
-3.4116811866469496e-05,media,Trinity University
-0.000100977029041,media,Villanova University
1.8567350492819065e-06,media,University of California Riverside
0.0001254805980075,media,Emerson College
-0.0001519231499379,media,University of Alabama
-4.340929669890054e-05,media,Grand Valley State University
-4.169906286028059e-06,media,University of North Texas
